date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:03:48	44098/44098	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202026%2006:03:47%20GMT	https://www.cadro.com/legal-and-regulatory/order-execution-policy	./cadro-mirror/www.cadro.com/legal-and-regulatory/order-execution-policy.html	(from https://www.cadro.com/legal-and-regulatory)
06:03:48	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:03:48%20GMT	https://www.cadro.com/legal-and-regulatory/discretionary-client-terms-and-conditions	./cadro-mirror/www.cadro.com/legal-and-regulatory/discretionary-client-terms-and-conditions	(from https://www.cadro.com/legal-and-regulatory)
06:03:50	31458/31458	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202026%2006:03:49%20GMT	https://www.cadro.com/legal-and-regulatory/ifpr-disclosures	./cadro-mirror/www.cadro.com/legal-and-regulatory/ifpr-disclosures.html	(from https://www.cadro.com/legal-and-regulatory)
06:03:51	48881/48881	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202026%2006:03:50%20GMT	https://www.cadro.com/articles/cadro-celebrates-three-year-investment-track-record-milestone	./cadro-mirror/www.cadro.com/articles/cadro-celebrates-three-year-investment-track-record-milestone.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=2)
06:03:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:03:50%20GMT	https://www.cadro.com/%22https://cdn.prod.website-files.com/6477332607fa08930fe00261/6480860eac905a2078ffa8f7_Recording%202023-06-07%20171535-poster-00001.jpg%22	./cadro-mirror/www.cadro.com/_https_/cdn.prod.website-files.com/6477332607fa08930fe00261/6480860eac905a2078ffa8f7_Recording%202023-06-07%20171535-poster-00001.html	(from https://www.cadro.com/wealth)
06:03:51	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:03:51%20GMT	https://www.cadro.com/articles/meet-the-chairman-gordon-hurst	./cadro-mirror/www.cadro.com/articles/meet-the-chairman-gordon-hurst	(from https://www.cadro.com/news-and-insights?02ec57c4_page=2)
06:03:53	43046/43046	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202026%2006:03:52%20GMT	https://www.cadro.com/articles/coffee-with-cadro-episode-8-world-check-founder-david-leppan	./cadro-mirror/www.cadro.com/articles/coffee-with-cadro-episode-8-world-check-founder-david-leppan.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=2)
06:03:53	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:03:53%20GMT	https://www.cadro.com/news-and-insights?02ec57c4_page=1	./cadro-mirror/www.cadro.com/news-and-insightse89e	(from https://www.cadro.com/news-and-insights?02ec57c4_page=2)
06:03:55	43461/43461	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202026%2006:03:54%20GMT	https://www.cadro.com/news-and-insights?02ec57c4_page=3	./cadro-mirror/www.cadro.com/news-and-insights4d6f.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=2)
06:04:21	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:03:55%20GMT	https://www.cadro.com/%22https://cdn.prod.website-files.com/6477332607fa08930fe00261/6491ab1c780fa954eb9a3f02_Gradient-poster-00001.jpg%22	./cadro-mirror/www.cadro.com/_https_/cdn.prod.website-files.com/6477332607fa08930fe00261/6491ab1c780fa954eb9a3f02_Gradient-poster-00001.html	(from https://www.cadro.com/)
06:04:21	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:03:55%20GMT	https://www.cadro.com/legal-and-regulatory/discretionary-client-terms-and-conditions	./cadro-mirror/www.cadro.com/legal-and-regulatory/discretionary-client-terms-and-conditions.html	(from https://www.cadro.com/legal-and-regulatory)
06:04:22	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:03:55%20GMT	https://www.cadro.com/%22https://cdn.prod.website-files.com/6477332607fa08930fe00261/6480860eac905a2078ffa8f7_Recording%202023-06-07%20171535-poster-00001.jpg%22	./cadro-mirror/www.cadro.com/_https_/cdn.prod.website-files.com/6477332607fa08930fe00261/6480860eac905a2078ffa8f7_Recording%202023-06-07%20171535-poster-00001.html	(from https://www.cadro.com/wealth)
06:04:22	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:03:56%20GMT	https://www.cadro.com/articles/meet-the-chairman-gordon-hurst	./cadro-mirror/www.cadro.com/articles/meet-the-chairman-gordon-hurst.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=2)
06:04:22	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:04:22%20GMT	https://www.cadro.com/news-and-insights?02ec57c4_page=1	./cadro-mirror/www.cadro.com/news-and-insightse89e.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=2)
06:04:23	43230/43230	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202026%2006:04:22%20GMT	https://www.cadro.com/articles/coffee-with-cadro-episode-7-redefining-luxury-travel-with-little-emperors	./cadro-mirror/www.cadro.com/articles/coffee-with-cadro-episode-7-redefining-luxury-travel-with-little-emperors.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=3)
06:04:24	43585/43585	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202026%2006:04:23%20GMT	https://www.cadro.com/articles/coffee-with-cadro-episode-6-music-industry-legend-craig-logan-on-his-journey-from-pop-stardom-to-beloved-record-exec	./cadro-mirror/www.cadro.com/articles/coffee-with-cadro-episode-6-music-industry-legend-craig-logan-on-his-journey-from-pop-stardom-to-beloved-record-exec.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=3)
06:04:24	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:04:24%20GMT	https://www.cadro.com/articles/food-fighting-finance-episode-2-mr-story-feat-tom-sellers	./cadro-mirror/www.cadro.com/articles/food-fighting-finance-episode-2-mr-story-feat-tom-sellers	(from https://www.cadro.com/news-and-insights?02ec57c4_page=3)
06:04:26	0/-1	---M--	502	error ('')			https://www.cadro.com/articles/unlocking-private-markets-cadros-mission	./cadro-mirror/www.cadro.com/articles/unlocking-private-markets-cadros-mission.html	(from https://www.cadro.com/articles/cash-erosion-high-net-worth-investors-protect-wealth)
06:04:26	43462/43462	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Jun%202026%2006:04:25%20GMT	https://www.cadro.com/news-and-insights?02ec57c4_page=4	./cadro-mirror/www.cadro.com/news-and-insights58cc.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=3)
06:04:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:04:26%20GMT	https://www.cadro.com/legal-and-regulatory/discretionary-client-terms-and-conditions	./cadro-mirror/www.cadro.com/legal-and-regulatory/discretionary-client-terms-and-conditions.html	(from https://www.cadro.com/legal-and-regulatory)
06:04:52	122/122	---M--	502	error ('Bad%20Gateway')	text/html	date:Thu,%2004%20Jun%202026%2006:04:26%20GMT	https://www.cadro.com/news-and-insights?02ec57c4_page=1	./cadro-mirror/www.cadro.com/news-and-insightse89e.html	(from https://www.cadro.com/news-and-insights?02ec57c4_page=2)
